full_text,text_clean,class
buat driver jaklingko yg tadi klo ada apk buat rate pelayanan ny mw kasi bintang satuuu,driver jaklingko kalau aplikasi rate layan kasih bintang satuuu,2
Raharjo Anies bisa tuh menggratiskan warganya naik angkot Jaklingko dan menggaji Supirnya tiap bulan Tapi kenapa Gubernur yg lain ga bisa ya,raharjo anies gratis warga naik angkot jaklingko gaji supirnya bulan gubernur tidak,0
idup lagi capek nya ketawa dikit liat saldo jaklingko gw sisa 5ribu,idup cape ketawa dikit lihat saldo jaklingko sisa ribu,0
Gabisa langsung bayar pake QRIS atau QR code apalah gitu Harus via jaklingko atau tije di manaaaaaaaaa udah repot daptar dulu lemot servernya eror pula nanges,bisa langsung bayar pakai qris code apa gitu jaklingko tije manaaaaaaaaa repot daptar lambat servernya eror nanges,2
Transjakarta id Bagaimana bisa jaklingko kondisi seperti ini Halo membahayakan penumpang sekali ya Mana armada baru nya gaada di launching Mobil seperti ini sudah selayaknya di ganti Atur kebijakan saja sulit yak pak pejabat,transjakarta jaklingko kondisi halo bahaya tumpang armada baru ada launching mobil layak ganti atur bijak sulit jabat,2
Halo TJ ga responsif yak sm laporan masyarakat Transjakarta lihat kondisi jaklingko 80 sudah sangat membahayakan penumpang GIMANA TJ KEBIJAKAN PEREMAJAAN ARMADA SANGAT MEMBAHAYAKAN PENUMPANG,halo trans jakarta responsif sama lapor masyarakat transjakarta lihat kondisi jaklingko bahaya tumpang bagaimana trans jakarta bijak remaja armada bahaya tumpang,2
Jaklingko dah cik biar bisa naik angkotnya,jaklingko supaya naik angkotnya,0
halo tim jaklingko mau tanya klo cashback dari tarif integrasi akan masuk app di hari ke brp ya Soalnya saya cek blm masuk di app,halo jaklingko tanya kalau cashback tarif integrasi masuk aplikasi hari berapa soal masuk aplikasi,0
manusia kuat penumpang angkot jaklingko,manusia kuat tumpang angkot jaklingko,0
sumpah supir jaklingko mostly ngeselin bgt anjinggg arogan lo bayangin aja gue mau ditabrak padahal mau nyebrang doang dan gue udah kasih aba kendaraan lain disampingnya jg udah berenti sampe warga sekitar kaget jg kalo gue liat platnya udah gue laporin asli,sumpah supir jaklingko mostly ngeselin banget anjinggg arogan kamu bayang tabrak nyebrang doang kasih kendara samping renti warga kaget jika lihat platnya sudah laporin asli,2
Halo Transjakarta angkot JakLingko no 44 rute Andara Lenteng Agung sopir mobil B 2275 TK koq kasar ya penumpang minta diturunkan di halte tp dia menjawab dgn tdk sabar iyaa iyaa iyaa trus maksa mau naikin penumpang lagi dgn keyakinan bhw komposisi,halo transjakarta angkot jaklingko rute andara lenteng agung sopir mobil bahasa kasar tumpang minta turun halte jawab tidak sabar iyaa iyaa iyaa terus maksa naikin tumpang yakin komposisi,2
alonely Jaklingko di lawan penguasa jalanan kendaraan ga pake rem Serabat serobot kalau di tegor galakan dia serasa plat kuning punya Gaye Gw juga sampe jadi korban,alonely jaklingko lawan kuasa jalan kendara pakai rabat serobot tegor gala serasa plat kuning punya gaye jadi korban,2
Untuk masyarakat pengguna transportasi umum Pak Anies penyelamat kita semua dia punya solusi Jaklingko,masyarakat guna transportasi umum anies selamat punya solusi jaklingko,0
Eh monyet homo Rmh gue dkt tanah abang msh satu kecamatam malah biasa aja sejak anies ahok sama aja malah skrg enak transJ kbh banyak yg kesana ada jaklingko jg kl gak percaya lo jalan aja kesana minta dikocokin sm preman tnabang,monyet homo rumah tanah abang satu kecamatam anies ahok sekarang enak transj kesana jaklingko kalo percaya kamu jalan kesana minta dikocokin sama preman tnabang,0
Aplikasi Jaklingko ini gokil sih kebantu banget gw buat transportasi hari2 Pak Anies penyelamat dompet gw,aplikasi jaklingko gila bantu banget transportasi hari anies selamat dompet,1
Satu satunya penghuni tetap Terminal Bus Manggarai sekarang ini Mikrotrans JakLingko LSG 22007 PT Lestari Surya Gema Persada Gran Max 1 3 D with K3 DE Modiefied by Sugity Creative JAK 86 AC Rawamangun Manggarai,satu satu huni tetap terminal manggarai mikrotrans jaklingko lestari surya gema persada gran with ribu modiefied sugity creative rawamangun manggarai,0
Mkn menyesuaikan dengan program lain yg awalan Jak Jaklingko Jakprenuer G tau sy brapa yg beli rumah DP 0 g mengikuti sampean sepertinya sgt mengikuti Syaratnya penghasilan hinggal 14 juta brarti penghasilan 3 7 jt masih bisa kok mau daftar,sesuai program awal jaklingko jakprenuer tahu brapa beli rumah ikut sampean sangat ikut syarat hasil hinggal juta brarti hasil daftar,0
Transjakarta JKT Terima kasih atas tanggapannya mohon untuk di setiap pemberhentian bus Transjakarta atau jaklingko diberikan tanda atau sign untuk dilarang parkir agar tidak ada parkir sembarangan lagi,transjakarta jakarta terima kasih atas tanggap mohon henti transjakarta jaklingko beri tanda sign larang parkir parkir sembarang,2
Naik jaklingko 86 kenapa enak banget ya anjing,naik jaklingko enak banget anjing,1
alonely Nah Jaklingko ini harus di evaluasi Ga pernah pelan bawanya Cenderung grabak grubuk,alonely jaklingko evaluasi pelan bawa cenderung grabak grubuk,2
ketauan bgt firstimenya sampe salah ketik wkwk yg bner jaklingko alias jakarta keliling kota sotoy,tahu banget firstimenya salah ketik tertawa benar jaklingko alias jakarta keliling kota sok tahu,0
Supir Jaklingko JAK 44 trayek Andara Lenteng Agung Nopol B 2078 PV kebut kebutan penumpang naik belum duduk langsung gas sampai penumpang jatuh Penumpang mau turun sudah injak injak gas terus bikin takut penumpang,supir jaklingko trayek andara lenteng agung nopol bahasa kebut kebut tumpang naik duduk langsung tumpang jatuh tumpang turun injak injak terus buat takut tumpang,2
Nah tapi kebutuhan pnp suka susah ditebak Misal mau ke SMP 8 artinya ga boleh naik LRT dong Mestinya dimatengin dulu baru implementasi Tarif jaklingko yg udah dr dulu pun jg cacat klo 1 Tap in BRT 2 Tap out TOB Jumbo Rp3 5rb 3 Tap in BRT 4 Tap out BRT Rp3 5rb pdhl lt 3jam,butuh suka susah tebak misal arti naik mesti dimatengin baru implementasi tarif jaklingko sudah juga cacat kalau jumbo ribu ribu padahal,0
Warga DKI atau pendatang di Jakarta Kalau naik angkutan umum sudah pernah pakai Jaklingko Jaklingko salah satu hasil kepemimpinan Anies Baswedan,warga datang jakarta naik angkut umum pakai jaklingko jaklingko salah satu hasil pimpin anies baswedan,0
Bisa kok asal TOB kuning saya sering pakai 4C soalnya Klo dapet TOB kuning seneng Klo dapet TOB jumbo apess Soal khsus BRT itu hanya berlaku jika menggunakan app jaklingko,asal kuning pakai soal kalau kuning senang kalau jumbo soal khsus laku guna aplikasi jaklingko,0
Nyari kartu Jaklingko masih susah,cari kartu jaklingko susah,2
Tap out 8 15 tap in 8 20 sekarang bisa ya Soalnya saya disuruh nunggu 10 menit buat tap in lagi tuh padahal udah pake kartu jaklingko lho,soal suruh nunggu menit pakai kartu jaklingko,0
Buat yg sekali perjalanan butuh naik kereta lanjut TJ BRT dan lanjut lagi NBRT ini jadi dilematis Pake kartu Jaklingko ataupun bukan ga dapet tarif integrasi secara maksimal Harus milih bayar normal LRT MRT,jalan butuh naik kereta lanjut trans jakarta lanjut nbrt jadi lat pakai kartu jaklingko dapat tarif integrasi maksimal milih bayar normal mass rapid transit,0
Refo Sebagai warga Jakarta beberapa hal yg dirasain 1 Pengelolaan bantuan pendidikan KJP dan KJMU lebih teratur ga cmn duit tp penerima bisa beli pangan murah 2 Transport umum Jaklingko yg dirasain bgt buat upgrade angkot 3 Revitalisasi taman dan ruang terbuka yg bikin lebih,refo warga jakarta dirasain kelola bantu didik kjmu atur duit terima beli pangan murah transport umum jaklingko dirasain banget upgrade angkot revitalisasi taman ruang buka buat,0
Bukan masalah mengharuskan untuk ganti kartu sih Kak Narasinya mungkin bisa ditambah kalau tarif integrasi goceng per tiga jam berlaku untuk pengguna kartu JakLingko,masalah harus ganti kartu narasi tambah tarif integrasi goceng tiga laku guna kartu jaklingko,0
Waduh ternyata bukan hanya jakarta saja ya yang hilang Jaklingko nya pun hilang,nyata jakarta hilang jaklingko hilang,0
oh beda ini udah 2 5 bulan jalan logo Jaklingko hilang dari postingan sosmed transum jakarta,beda bulan jalan logo jaklingko hilang postingan sosmed transum jakarta,0
kalo edisi HUT ke 496 jakarta emang ga pake logo jaklingko ka dari guideline nya emang gitu aneh bukan,edisi jakarta memang pakai logo jaklingko kakak guideline memang gitu aneh,0
mungkin alasannya berkaitan dengan kenapa logo JakLingko hilang dari postingan TJ MRTJ dan LRTJ,alas kait logo jaklingko hilang postingan trans jakarta mrtj lrtj,0
Dan ya kadang pake kartu JakLingko pun kepotongnya tetep tarif normal kalau nge tap di TOB jumbo atau yang kuning bukan tarif integrasi,kadang pakai kartu jaklingko potong tetap tarif normal jumbo kuning tarif integrasi,0
ya betul rencana jalan nya nanti semuanya akan integrasi tarif dan payment oleh jaklingko perhitunan ongkos juga berdasar account base tapi entah kapan ini bisa terlaksana,betul rencana jalan integrasi tarif payment jaklingko perhitunan ongkos dasar account base laksana,0
Reformasi di bus di Seoul dimulai th 2005 berasa dampaknya mulai di 2010 dstnya Jakarta mulai reformasi 2018 9 lewat Jaklingko ya mungkin utk kasus Jakarta kerasa dampak besarnya di 2028 9 kali haha Tp kalau kepala daerahnya macam PJ skrg ya jangan ngarep,reformasi seoul mulai asa dampak mulai dstnya jakarta mulai reformasi lewat jaklingko kasus jakarta rasa dampak besar kali tertawa kepala daerah sekarang ngarep,0
Transjakarta JalurCipinangElokStaKrlJatinegara Dilewati oleh JakLingko hanya menjadi percuma krn tidak ada stop utk JakLingko Bagaimana menyelesaikan masalah ini,transjakarta jalurcipinangelokstakrljatinegara lewat jaklingko jadi henti jaklingko selesai masalah,2
Iya makanya saya bilang kasihan yang bukan pemegang kartu JakLingko Sementara kartunya susah didapat,bilang kasihan pegang kartu jaklingko kartu susah dapat,2
iya gapapa ka gaada yang mengharuskan kaka ganti kartu kartu jaklingko TJ atau KUE biasa punya benefitnya sendiri sendiri,gapapa kakak ada harus kakak ganti kartu kartu jaklingko trans jakarta punya benefitnya,0
ya iya tarif 5000 3 jam emang kartu jaklingko biru doang saya gak bilang KUE biasa dapet 5000 3 jam loh,tarif memang kartu jaklingko biru doang bilang,0
Reformasi besar2an transportasi publik di Seoul dimulai tahun 2005 an Pahit Macam skrg di Jakarta dgn Jaklingko nya Konversi dr ratusan koperasi usaha bus macam Kopaja Metromini KWK dll utk dijadikan dlm 1 sistem Kenapa bus dan bkn metro Krn bus menawarkan fleksibilitas,reformasi besar transportasi publik seoul mulai tahun pahit sekarang jakarta jaklingko konversi ratus koperasi usaha kopaja metromini lain jadi sistem bukan metro tawar fleksibilitas,0
Tapi yang tarif integrasi itu cuma yang pakai kartu JakLingko Kasihan yang masih pakai KUE biasa,tarif integrasi pakai kartu jaklingko kasihan pakai,0
W kayanya telat ahahahah thx jaklingko,kayak lambat ahahahah terimakasih jaklingko,2
ada chen naik jaklingko,chen naik jaklingko,0
alonely Jaklingko Anies ya,alonely jaklingko anies,0
jaklingko kalo dibutuhin ga nongol kalo ga dibutuhin nongol seabrek,jaklingko dibutuhin nongol tidak dibutuhin nongol abrek,2
Ga niatan pake terminal mas hehe Tinggal ubah aja sih peronnya Kan sayang terminal bagus2 ya moga aja direnov Kalo sekarang mungkin lebar 3 peron tsb terlalu sempit karna condong dulu untuk Metromini Mustinya sih disesuain 2 yang lebar untuk Metrotrans sisanya Jaklingko,niat pakai terminal tinggal ubah peron sayang terminal bagus moga direnov lebar peron sempit condong metromini mustinya disesuain lebar metrotrans sisa jaklingko,0
bang Transjakarta 1N blm muncul muncul dah di jaklingko tanah abang,transjakarta muncul muncul jaklingko tanah abang,0
sebel dah sama penumpang jaklingko yang kalo duduk smpe ngengkang giturapetan dikit kek woey biar gak boros tempat kasian bgt yg mau naik dibilang gakmuat2 pdhl mah gak mau geser pas udh masuk angkot muat2 aja tuh jd pd geser2 keren supirnya gak langsung gas ngengg,sebel tumpang jaklingko duduk ngengkang giturapetan dikit kayak woey boros tempat kasi banget naik bilang gakmuat padahal geser udah masuk angkot muat jadi geser keren supirnya langsung ngengg,2
Gue mengiri sama Jaklingko jakarta pusat udah mah bersih dan emang keliatan modern aja,iri jaklingko jakarta pusat bersih memang lihat modern,1
Transjakarta duhh mimin maaf ni komen lagi kenapa si angkot jaklingko males bgt stop buat penumpang sering bgt aku perhatiin pdahal masih muat tpi ada 1 penumpang aja nyetop malah di skip Itu penumpang2 nyetop sesuai tempatnya lho,transjakarta duhh mimin maaf komen angkot jaklingko malas banget henti tumpang banget perhati pdahal muat tumpang nyetop skip tumpang nyetop sesuai tempat,2
Tolong menjadi perhatian agar tidak membuat penumpukan penumpang di daerah Cilangkap sudah dua hari ini saat subuh jaklingko tidak sampai ke cilangkap Terimakasih Transjakarta jaklingko jak36,jadi perhati buat tumpu tumpang daerah cilangkap hari subuh jaklingko cilangkap terimakasih transjakarta jaklingko,2
Hai kak Sistem pembayaran tiket Transjakarta di kelola oleh PT Jaklingko Indonesia apabila ada ketidak sesuaian silakan laporkan ke nomor Whatsapp 0812 6000 1440 Phone 021 29223034 Email customercare co id Terima kasih LM,sistem bayar tiket transjakarta kelola jaklingko indonesia tidak sesuai sila lapor nomor whatsapp phone email customercare terima kasih,0
Bikin model dan sistem seperti jaklingko aja blm sanggup tetiba ngomongin mobil terbang di IKN Kunyah saja terus kecubungnya,buat model sistem jaklingko belum sanggup tetiba bicara mobil terbang kunyah terus kecubung,0
poerba Kampung pulo dibangun kembali Integrasi Angkutan Umum Jaklingko Lansia lebih manusiawi Banjir CEPAT surut UMKM meningkat Janji ke Jakmania Warga pulau seribu makin mudah dgn JAKGROSIR dll Makanya AYO KE JAKARTA,poerba kampung pulo bangun integrasi angkut umum jaklingko lanjut usia manusiawi banjir cepat surut umkm tingkat janji jakmania warga pulau ribu mudah jakgrosir lain jakarta,0
Ah kemarin beli kartu JakLingko saldonya Rp15 000 kok Di sini malah ceban doang,kemarin beli kartu jaklingko saldo ceban doang,0
Anda ga tinggal di Jakarta ya jangan sok tau itu busway semakin banyak yg naik apalagi ada jaklingko kemana mana gratis mas Otak dungu,tinggal jakarta tahu busway naik jaklingko gratis otak dungu,1
Transjakarta Wah klaim via WA Aku baru tau ni Hrs pakai aplikasi kah Kartunya jaklingko ya Kartu bank bisa klaim juga ga,transjakarta klaim whatsapp baru tahu pakai aplikasi kartu jaklingko kartu bank klaim,0
Transjakarta mohon infonya selain dihalte busway slipi petamburan jaklingko 54 arah ke bendungan hilir melewati halte busway apa lagi ya,transjakarta mohon info halte busway slip tambur jaklingko arah bendung hilir lewat halte busway,0
Dulu waktu nganggur gua gabut naik angkutan umum dari tj krl mrt sampe jaklingko sampe apal rutenyaa terus pernah juga gabut nyari orgil buat gua kasih makanan or minuman terus masuk di banyak komunitas2 ikut trip2 an bantuin usaha mamah ke pasar jagain ayah di RS,waktu punya kerja bosan naik angkut umum trans jakarta mass rapid transit jaklingko apal rutenyaa terus bosan cari orgil kasih makan minum terus masuk komunitas ikut trip bantuin usaha mamah pasar jagain ayah,0
YaAllah turunin skuti dari langit soalnya w cPek nungguin jaklingko,allah turunin skuti langit soal cpek tunggu jaklingko,2
bocah sudirman bau ketek najis mana nempel bnget ke ak ANJG BANGET MALES LAGI NAEK JAKLINGKO PAS ADA TU BOCAH,bocah sudirman ketek najis nempel bnget anjing banget malas naik jaklingko bocah,2
Sumpah gw butuh jakarta bikin smart card yg bisa dipake di semua transport umum dan bukan kartu bank karena kartu bank mesti connect ke server bank tiap tap makanya lama dan jaklingo doesnt count bc jaklingko walaupun bukan kartu bank topupnya emg pake bank dki tp yg rilis,sumpah butuh jakarta buat smart card pakai transport umum kartu bank kartu bank mesti connect server bank jaklingo doesnt count jaklingko kartu bank topupnya memang pakai bank yang rilis,0
Aku jawabnya pertama karena di sini buka lowongan yg bidang pekerjaannya sesuai sm yg ak kuasai kedua walaupun lumayan jauh tp karena ak pake jaklingko jadi gak ngekos samsek,jawab pertama buka lowong bidang kerja sesuai sama kuasa dua lumayan jauh pakai jaklingko jadi tinggal kos sama sekali,0
